batch_id,batch_order,review_row,priority,review_action,url,domain,current_review_decision,review_decision_options,evidence_suggested_decision,suggested_review_decision,suggestion_confidence,possible_approval_decision,reviewer_action,suggested_review_notes,suggested_pricing,suggestion_basis,evidence_matched,evidence_match_key,http_status,fetch_ok,final_url,final_domain,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,fetch_error,checked_at
q100-001,53,125,P2,verify_directory_fit_before_any_approval,https://www.bizcommunity.com/,bizcommunity.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:125,403,no,https://www.bizcommunity.com/,bizcommunity.com,0,0,no,no,no,no,no,yes,yes,no,no,HTTP 403,2026-05-22T08:52:42.984Z
q100-001,54,126,P2,verify_directory_fit_before_any_approval,https://www.bizsugar.com/,bizsugar.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: payment/pricing signal found; CAPTCHA signal found; 3 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:126,200,yes,https://bizsugar.com/,bizsugar.com,3,3,yes,no,yes,no,no,yes,no,yes,no,,2026-05-22T08:52:44.618Z
q100-001,55,127,P2,verify_directory_fit_before_any_approval,https://www.blackhatworld.com/,blackhatworld.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:127,403,no,https://www.blackhatworld.com/,blackhatworld.com,0,0,no,no,no,no,no,yes,yes,no,no,HTTP 403,2026-05-22T08:52:49.475Z
q100-001,56,142,P2,verify_directory_fit_before_any_approval,https://www.blogarama.com/,blogarama.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:142,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T08:52:51.500Z
q100-001,57,143,P2,verify_directory_fit_before_any_approval,https://www.blogengage.com/,blogengage.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:143,403,no,https://www.blogengage.com/,blogengage.com,0,0,no,no,no,no,no,yes,yes,no,no,HTTP 403,2026-05-22T08:53:01.506Z
q100-001,58,146,P2,verify_directory_fit_before_any_approval,https://www.blogger.com/,blogger.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:146,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T08:53:03.220Z
q100-001,59,162,P2,verify_directory_fit_before_any_approval,https://www.brownbook.net/,brownbook.net,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:162,403,no,https://www.brownbook.net/,brownbook.net,0,0,no,no,no,no,no,yes,yes,no,no,HTTP 403,2026-05-22T08:53:13.223Z
q100-001,60,165,P2,verify_directory_fit_before_any_approval,https://buildvoyage.com/,buildvoyage.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,login/register or OAuth signal found,yes,review_row:165,200,yes,https://buildvoyage.com/,buildvoyage.com,0,0,yes,no,yes,yes,no,yes,yes,yes,no,,2026-05-22T08:53:21.683Z
q100-001,61,166,P2,verify_directory_fit_before_any_approval,https://www.buildzoom.com/,buildzoom.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: Cloudflare/human verification signal found; HTTP 403,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:166,403,no,https://www.buildzoom.com/,buildzoom.com,0,0,no,no,no,no,no,no,yes,no,no,HTTP 403,2026-05-22T08:53:24.480Z
q100-001,62,169,P2,verify_directory_fit_before_any_approval,https://businesshunt.co/,businesshunt.co,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:169,200,yes,https://businesshunt.co/,businesshunt.co,0,0,no,no,no,no,no,yes,no,no,no,,2026-05-22T08:53:25.675Z
q100-001,63,170,P2,verify_directory_fit_before_any_approval,https://www.buymeacoffee.com/,buymeacoffee.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,login/register or OAuth signal found,yes,review_row:170,200,yes,https://buymeacoffee.com/,buymeacoffee.com,0,0,yes,no,yes,yes,no,no,no,yes,no,,2026-05-22T08:53:27.134Z
q100-001,64,172,P2,verify_directory_fit_before_any_approval,https://www.cabinetm.com/,cabinetm.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; final domain changed to cabinetmsd.my.canva.site,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:172,200,yes,https://cabinetmsd.my.canva.site/,cabinetmsd.my.canva.site,0,0,no,no,no,no,no,yes,no,no,no,,2026-05-22T08:53:29.668Z
q100-001,65,173,P2,verify_directory_fit_before_any_approval,https://www.calameo.com/,calameo.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:173,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T08:53:32.180Z
q100-001,66,182,P2,verify_directory_fit_before_any_approval,https://www.chamberofcommerce.com/,chamberofcommerce.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 8 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,login/register or OAuth signal found,yes,review_row:182,200,yes,https://www.chamberofcommerce.com/,chamberofcommerce.com,3,8,yes,no,yes,yes,no,yes,yes,yes,no,,2026-05-22T08:53:42.188Z
q100-001,67,188,P2,verify_directory_fit_before_any_approval,https://citysquares.com/,citysquares.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; 1 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,login/register or OAuth signal found,yes,review_row:188,200,yes,https://citysquares.com/,citysquares.com,1,3,yes,no,yes,yes,no,no,no,yes,no,,2026-05-22T08:53:43.797Z
q100-001,68,191,P2,verify_directory_fit_before_any_approval,https://codepen.io/,codepen.io,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:191,403,no,https://codepen.io/,codepen.io,0,0,no,no,no,no,no,yes,yes,no,no,HTTP 403,2026-05-22T08:53:45.635Z
q100-001,69,193,P2,verify_directory_fit_before_any_approval,https://coldemailkit.com/,coldemailkit.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,login/register or OAuth signal found,yes,review_row:193,200,yes,https://coldemailkit.com/,coldemailkit.com,2,7,yes,no,yes,yes,no,yes,yes,yes,no,,2026-05-22T08:53:46.390Z
q100-001,70,199,P2,verify_directory_fit_before_any_approval,https://crevado.com/,crevado.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_auth_required,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,login/register or OAuth signal found; evidence: login/register signal found; directory/listing marketplace text signal found,,login/register or OAuth signal found,yes,review_row:199,200,yes,https://crevado.com/,crevado.com,0,0,no,no,yes,yes,no,no,no,no,no,,2026-05-22T08:53:47.855Z
q100-001,71,201,P2,verify_directory_fit_before_any_approval,https://www.curated.design/,curated.design,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; final domain changed to craftwork.design,,login/register or OAuth signal found,yes,review_row:201,200,yes,https://craftwork.design/curated/websites/,craftwork.design,0,0,yes,no,yes,yes,no,no,no,yes,no,,2026-05-22T08:53:49.030Z
q100-001,72,202,P2,verify_directory_fit_before_any_approval,https://www.cuspera.com/,cuspera.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:202,200,yes,https://www.cuspera.com/,cuspera.com,0,2,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T08:53:52.568Z
q100-001,73,205,P2,verify_directory_fit_before_any_approval,https://www.cylex.us.com/,cylex.us.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:205,403,no,https://www.cylex.us.com/,cylex.us.com,0,0,no,no,no,no,no,yes,yes,no,no,HTTP 403,2026-05-22T08:53:53.403Z
q100-001,74,210,P2,verify_directory_fit_before_any_approval,https://www.diigo.com/,diigo.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found,,login/register or OAuth signal found,yes,review_row:210,200,yes,https://www.diigo.com/,diigo.com,0,0,no,no,no,yes,no,no,no,yes,no,,2026-05-22T08:53:54.770Z
q100-001,75,216,P2,verify_directory_fit_before_any_approval,https://www.directory.ldmstudio.com/,directory.ldmstudio.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_possible_submit_form,needs_manual_check,medium,approved,manual_confirm_public_free_submit_form_before_approval,"form, submit signal, and directory/listing signal found; evidence: 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; if manually confirmed, use approved with reviewer notes",,"form, submit signal, and directory/listing signal found",yes,review_row:216,200,yes,https://www.directory.ldmstudio.com/,directory.ldmstudio.com,1,2,yes,no,yes,no,no,no,no,no,no,,2026-05-22T08:53:56.053Z
q100-001,76,217,P2,verify_directory_fit_before_any_approval,https://disqus.com/,disqus.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:217,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T08:53:57.423Z
q100-001,77,223,P2,verify_directory_fit_before_any_approval,https://www.ebay.com/,ebay.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 1 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found",,login/register or OAuth signal found,yes,review_row:223,200,yes,https://www.ebay.com/,ebay.com,1,7,yes,no,no,yes,no,yes,no,yes,no,,2026-05-22T08:54:07.427Z
q100-001,78,224,P2,verify_directory_fit_before_any_approval,https://ecosystem.hubspot.com/marketplace,ecosystem.hubspot.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: Cloudflare/human verification signal found; directory/listing marketplace text signal found,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:224,200,yes,https://ecosystem.hubspot.com/marketplace,ecosystem.hubspot.com,0,0,no,no,yes,no,no,no,yes,no,no,,2026-05-22T08:54:08.638Z
q100-001,79,226,P2,verify_directory_fit_before_any_approval,https://elocal.com/,elocal.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; 1 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,login/register or OAuth signal found,yes,review_row:226,200,yes,https://elocal.com/,elocal.com,1,3,yes,no,yes,yes,no,no,no,yes,no,,2026-05-22T08:54:10.438Z
q100-001,80,227,P2,verify_directory_fit_before_any_approval,https://www.etsy.com/,etsy.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:227,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T08:54:11.299Z
q100-001,81,228,P2,verify_directory_fit_before_any_approval,https://www.eu-business.com/,eu-business.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,fetch failed,yes,review_row:228,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T08:54:21.301Z
q100-001,82,229,P2,verify_directory_fit_before_any_approval,https://evensi.com/,evensi.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_auth_required,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,login/register or OAuth signal found; evidence: login/register signal found; final domain changed to discover.events.com,,login/register or OAuth signal found,yes,review_row:229,200,yes,https://discover.events.com/,discover.events.com,0,0,no,no,no,yes,no,no,no,no,no,,2026-05-22T08:54:22.045Z
q100-001,83,230,P2,verify_directory_fit_before_any_approval,https://evernote.com/,evernote.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:230,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T08:54:24.469Z
q100-001,84,238,P2,verify_directory_fit_before_any_approval,https://ezinearticles.com/,ezinearticles.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,fetch failed,yes,review_row:238,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T08:54:34.479Z
q100-001,85,239,P2,verify_directory_fit_before_any_approval,https://www.ezlocal.com/,ezlocal.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:239,403,no,https://www.ezlocal.com/,ezlocal.com,0,0,no,no,no,no,no,yes,yes,no,no,HTTP 403,2026-05-22T08:54:36.836Z
q100-001,86,247,P2,verify_directory_fit_before_any_approval,https://www.feedough.com/,feedough.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,login/register or OAuth signal found,yes,review_row:247,200,yes,https://www.feedough.com/,feedough.com,4,11,yes,no,yes,yes,no,yes,yes,yes,no,,2026-05-22T08:54:38.348Z
q100-001,87,248,P2,verify_directory_fit_before_any_approval,https://www.feedspot.com/,feedspot.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 4 form(s), 41 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,login/register or OAuth signal found,yes,review_row:248,200,yes,https://www.feedspot.com/,feedspot.com,4,41,yes,no,yes,yes,no,yes,no,yes,no,,2026-05-22T08:54:40.763Z
q100-001,88,251,P2,verify_directory_fit_before_any_approval,https://www.finduslocal.com/,finduslocal.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:251,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T08:54:42.863Z
q100-001,89,261,P2,verify_directory_fit_before_any_approval,https://www.flickr.com/,flickr.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:261,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T08:54:52.875Z
q100-001,90,263,P2,verify_directory_fit_before_any_approval,https://www.folkd.com/,folkd.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:263,403,no,https://www.folkd.com/,folkd.com,0,0,no,no,no,no,no,yes,yes,no,no,HTTP 403,2026-05-22T08:55:02.882Z
q100-001,91,267,P2,verify_directory_fit_before_any_approval,https://forums.digitalpoint.com/,forums.digitalpoint.com,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 16 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,login/register or OAuth signal found,yes,review_row:267,200,yes,https://forums.digitalpoint.com/,forums.digitalpoint.com,2,16,yes,no,yes,yes,no,yes,no,yes,no,,2026-05-22T08:55:03.829Z
q100-001,92,269,P2,verify_directory_fit_before_any_approval,https://www.freeindex.co.uk/,freeindex.co.uk,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_auth_required,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,login/register or OAuth signal found; evidence: login/register signal found,,login/register or OAuth signal found,yes,review_row:269,200,yes,https://www.freeindex.co.uk/,freeindex.co.uk,0,3,no,no,no,yes,no,no,no,no,no,,2026-05-22T08:55:05.068Z
q100-001,93,275,P2,verify_directory_fit_before_any_approval,https://ghost.org/,ghost.org,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,login/register or OAuth signal found,yes,review_row:275,200,yes,https://ghost.org/,ghost.org,0,0,yes,no,yes,yes,no,no,no,yes,no,,2026-05-22T08:55:06.758Z
q100-001,94,286,P2,verify_directory_fit_before_any_approval,https://gitlab.com/,gitlab.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:286,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T08:55:08.416Z
q100-001,95,288,P2,verify_directory_fit_before_any_approval,https://glama.ai/mcp/servers,glama.ai,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_paid,reject_not_submit,medium,,reject_unless_manual_review_finds_hidden_submit_entry,"no submit path, submit button, or form signal found; evidence: payment/pricing signal found; directory/listing marketplace text signal found",,"no submit path, submit button, or form signal found",yes,review_row:288,200,yes,https://glama.ai/mcp/servers,glama.ai,0,1,no,no,yes,no,no,no,no,yes,no,,2026-05-22T08:55:18.429Z
q100-001,96,293,P2,verify_directory_fit_before_any_approval,https://gptforge.net/,gptforge.net,,approved | reject_not_directory | reject_not_submit | reject_paid,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: Cloudflare/human verification signal found,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:293,200,yes,https://gptforge.net/,gptforge.net,0,0,no,no,no,no,no,no,yes,no,no,,2026-05-22T08:55:22.213Z
q100-001,97,295,P2,verify_directory_fit_before_any_approval,https://gravatar.com/,gravatar.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:295,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T08:55:24.042Z
q100-001,98,297,P2,verify_directory_fit_before_any_approval,https://growthhackers.com/,growthhackers.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:297,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T08:55:34.056Z
q100-001,99,298,P2,verify_directory_fit_before_any_approval,https://gust.com/,gust.com,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:298,403,no,https://gust.com/,gust.com,0,0,no,no,no,no,no,yes,yes,no,no,HTTP 403,2026-05-22T08:55:44.064Z
q100-001,100,303,P2,verify_directory_fit_before_any_approval,https://www.hg.org/,hg.org,,approved | reject_not_directory | reject_not_submit | reject_paid,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,fetch failed,yes,review_row:303,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T08:55:45.264Z
