batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
p2-recheck-001,75,308,verify_directory_fit_before_any_approval,https://www.ibegin.com/,ibegin.com,200,yes,https://www.ibegin.com/,ibegin.com,no,text/html; charset=UTF-8,iBegin - Local Search &amp; Business Directory - iBegin,3,10,yes,no,yes,yes,no,no,yes,no,no,reject_auth_required,"login/register signal found; Cloudflare/human verification signal found; 3 form(s), 10 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T10:09:48.305Z
p2-recheck-001,76,309,verify_directory_fit_before_any_approval,https://www.ibuildnew.com.au/,ibuildnew.com.au,200,yes,https://www.ibuildnew.com.au/,ibuildnew.com.au,no,text/html; charset=utf-8,"iBuildNew | Compare New Homes, Land Estates &amp; House Packages Australia-wide",0,3,no,no,no,no,no,yes,no,yes,no,reject_paid,payment/pricing signal found; CAPTCHA signal found,,2026-05-22T10:09:50.664Z
p2-recheck-001,77,310,verify_directory_fit_before_any_approval,https://imgur.com/,imgur.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:09:52.488Z
p2-recheck-001,78,311,verify_directory_fit_before_any_approval,https://inc42.com/,inc42.com,200,yes,https://inc42.com/,inc42.com,no,text/html; charset=UTF-8,"Inc42: Latest Indian Tech &amp; Startup News, Analysis &amp; Stories",2,23,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 23 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T10:09:53.492Z
p2-recheck-001,79,312,verify_directory_fit_before_any_approval,https://www.indiamart.com/,indiamart.com,429,no,https://www.indiamart.com/,indiamart.com,no,text/html; charset=UTF-8,429,0,0,no,no,no,no,no,no,no,no,no,review_fetch_failed,HTTP 429,HTTP 429,2026-05-22T10:09:55.840Z
p2-recheck-001,80,313,verify_directory_fit_before_any_approval,https://www.indiehacker.tools/,indiehacker.tools,200,yes,https://www.indiehacker.tools/,indiehacker.tools,no,text/html; charset=UTF-8,The repo of tools made by indie hackers,0,0,no,no,yes,no,no,no,no,no,no,reject_not_submit,directory/listing marketplace text signal found,,2026-05-22T10:09:57.234Z
p2-recheck-001,81,314,verify_directory_fit_before_any_approval,https://www.indiehustles.com/,indiehustles.com,200,yes,https://indiehustles.com/,indiehustles.com,no,text/html; charset=utf-8,IndieHustles - Discover Indie Version of Popular SaaS Products,0,0,no,no,yes,no,no,no,no,no,no,reject_not_submit,directory/listing marketplace text signal found,,2026-05-22T10:09:59.241Z
p2-recheck-001,82,316,verify_directory_fit_before_any_approval,https://issuu.com/,issuu.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:10:03.428Z
p2-recheck-001,83,319,verify_directory_fit_before_any_approval,https://www.jimdo.com/,jimdo.com,200,yes,https://www.jimdo.com/,jimdo.com,no,text/html,Bring Your Business Online | Websites &amp; More – Jimdo,0,1,no,no,yes,yes,no,yes,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found; CAPTCHA signal found; directory/listing marketplace text signal found,,2026-05-22T10:10:13.945Z
p2-recheck-001,84,324,verify_directory_fit_before_any_approval,https://www.justia.com/,justia.com,403,no,https://www.justia.com/,justia.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T10:10:15.881Z
p2-recheck-001,85,325,verify_directory_fit_before_any_approval,https://www.justlanded.com/,justlanded.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:10:17.224Z
p2-recheck-001,86,326,verify_directory_fit_before_any_approval,https://www.kaggle.com/,kaggle.com,200,yes,https://www.kaggle.com/,kaggle.com,no,text/html; charset=utf-8,Kaggle: The World&#x2019;s AI Proving Ground,0,0,no,no,no,no,no,yes,no,no,no,reject_auth_required,CAPTCHA signal found,,2026-05-22T10:10:27.378Z
p2-recheck-001,87,331,verify_directory_fit_before_any_approval,https://land-book.com/,land-book.com,403,no,https://land-book.com/,land-book.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T10:10:28.513Z
p2-recheck-001,88,333,verify_directory_fit_before_any_approval,https://www.lawyers.com/,lawyers.com,403,no,https://www.lawyers.com/,lawyers.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T10:10:29.879Z
p2-recheck-001,89,338,verify_directory_fit_before_any_approval,https://www.livejournal.com/,livejournal.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:10:31.787Z
p2-recheck-001,90,339,verify_directory_fit_before_any_approval,https://www.llmrelevance.com/,llmrelevance.com,200,yes,https://www.llmrelevance.com/,llmrelevance.com,no,text/html; charset=utf-8,AI SEO Tools for Small Business | LLM Relevance,0,0,yes,no,yes,no,no,yes,no,yes,no,reject_paid,payment/pricing signal found; CAPTCHA signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-22T10:10:32.952Z
p2-recheck-001,91,340,verify_directory_fit_before_any_approval,https://www.locanto.com/,locanto.com,403,no,https://www.locanto.com/,locanto.com,no,text/html; charset=UTF-8,We’re temporarily unavailable - Locanto,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T10:10:34.167Z
p2-recheck-001,92,350,verify_directory_fit_before_any_approval,https://www.make.com/en/partners,make.com,403,no,https://www.make.com/en/partners,make.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T10:10:35.495Z
p2-recheck-001,93,351,verify_directory_fit_before_any_approval,https://www.makerpad.co/,makerpad.co,200,yes,https://www.makerpad.co/,makerpad.co,no,text/html; charset=utf-8,MakerPad — Build AI companies that run themselves | MakerPad,0,0,yes,no,yes,yes,yes,yes,yes,yes,no,reject_paid,payment/pricing signal found; login/register signal found; OAuth signal found; CAPTCHA signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-22T10:10:36.606Z
p2-recheck-001,94,352,verify_directory_fit_before_any_approval,https://makerthrive.com/,makerthrive.com,200,yes,https://www.makerthrive.com/,makerthrive.com,no,text/html,MakerThrive: Elevate Your Tool&#039;s Reach &amp; Impact | MakerThrive,0,0,no,no,yes,no,no,yes,yes,no,no,reject_auth_required,CAPTCHA signal found; Cloudflare/human verification signal found; directory/listing marketplace text signal found,,2026-05-22T10:10:39.825Z
p2-recheck-001,95,357,verify_directory_fit_before_any_approval,https://www.manta.com/,manta.com,403,no,https://www.manta.com/,manta.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T10:10:43.269Z
p2-recheck-001,96,358,verify_directory_fit_before_any_approval,https://www.massagetherapy.com/,massagetherapy.com,200,yes,https://www.massagetherapy.com/,massagetherapy.com,no,text/html; charset=utf-8,Massage Therapy Information | Powered by Associated Bodywork & Massage Professionals,1,5,yes,no,yes,no,no,yes,no,no,no,reject_auth_required,"CAPTCHA signal found; 1 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T10:10:45.345Z
p2-recheck-001,97,360,verify_directory_fit_before_any_approval,https://www.merchantcircle.com/,merchantcircle.com,200,yes,https://www.merchantcircle.com/,merchantcircle.com,no,text/html;charset=utf-8,"Deals, Quotes, Coupons, Advice from Local Merchants - MerchantCircle.com",1,2,no,no,no,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 1 form(s), 2 input/select/textarea fields",,2026-05-22T10:10:46.589Z
p2-recheck-001,98,364,verify_directory_fit_before_any_approval,https://www.mixcloud.com/,mixcloud.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:10:49.818Z
p2-recheck-001,99,366,verify_directory_fit_before_any_approval,https://www.modelmayhem.com/,modelmayhem.com,403,no,https://www.modelmayhem.com/,modelmayhem.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T10:11:00.330Z
p2-recheck-001,100,371,verify_directory_fit_before_any_approval,https://www.mumsnet.com/Talk,mumsnet.com,200,yes,https://www.mumsnet.com/talk,mumsnet.com,no,text/html; charset=utf-8,Talk forums | Mumsnet,1,2,no,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 2 input/select/textarea fields; directory/listing marketplace text signal found",,2026-05-22T10:11:01.510Z
