batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls
p2-recheck-002,48,P2,37,373,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,drafted from read-only evidence suggestion; confidence: high; CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; HTTP 403,read_only_evidence,,my.g2.com,unknown,unknown,missing_domain,needs_manual_review,https://my.g2.com/sellers/welcome,my.g2.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 87:url; directory-submissions-external-links.md:89,,
p2-recheck-002,100,P2,37,554,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,drafted from read-only evidence suggestion; confidence: high; CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,read_only_evidence,,weebly.com,unknown,unknown,missing_domain,needs_manual_review,https://www.weebly.com/,weebly.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 262:url; directory-submissions-external-links.md:264,,
p2-recheck-002,101,P2,37,555,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,drafted from read-only evidence suggestion; confidence: high; CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,read_only_evidence,,wefunder.com,unknown,unknown,missing_domain,needs_manual_review,https://wefunder.com/,wefunder.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 137:url; directory-submissions-external-links.md:139,,
p2-recheck-002,102,P2,37,557,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,wellness.com,unknown,unknown,missing_domain,needs_manual_review,https://www.wellness.com/,wellness.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 263:url; directory-submissions-external-links.md:265,,
p2-recheck-002,103,P2,37,558,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,whatlaunchedtoday.com,unknown,unknown,missing_domain,needs_manual_review,https://whatlaunchedtoday.com/,whatlaunchedtoday.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 138:url; directory-submissions-external-links.md:140,,
p2-recheck-002,104,P2,37,560,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,where2go.com,unknown,unknown,missing_domain,needs_manual_review,https://www.where2go.com/,where2go.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 264:url; directory-submissions-external-links.md:266,,
p2-recheck-002,105,P2,37,566,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 1 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,wordpress.com,unknown,unknown,missing_domain,needs_manual_review,https://wordpress.com/,wordpress.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 140:url; directory-submissions-external-links.md:142,,
p2-recheck-002,106,P2,37,569,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,drafted from read-only evidence suggestion; confidence: high; CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; directory/listing marketplace text signal found; final domain changed to yellowpagesdirectory.com; HTTP 403,read_only_evidence,,yellowpagesgoesgreen.org,unknown,unknown,missing_domain,needs_manual_review,https://www.yellowpagesgoesgreen.org/,yellowpagesgoesgreen.org,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 265:url; directory-submissions-external-links.md:267,,
p2-recheck-002,107,P2,37,570,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; submit/add/list/publish button text signal found; final domain changed to buzzwoo.de,read_only_evidence,,yogatrail.com,unknown,unknown,missing_domain,needs_manual_review,https://www.yogatrail.com/,yogatrail.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 266:url; directory-submissions-external-links.md:268,,
p2-recheck-002,108,P2,37,579,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; OAuth signal found; CAPTCHA signal found; 1 form(s), 0 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,zapier.com,unknown,unknown,missing_domain,needs_manual_review,https://zapier.com/developer,zapier.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 267:url; directory-submissions-external-links.md:269,,
p2-recheck-002,109,P2,35,571,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,your-product.com,unknown,unknown,missing_domain,needs_manual_review,https://your-product.com/,your-product.com,13,README.md; README.zh.md; docs/guide.md; docs/skill.md; docs/tutorial.md; src/config.js,README.md:44; README.md:55; README.zh.md:44; README.zh.md:55; docs/guide.md:107; docs/guide.md:114; docs/skill.md:15; docs/tutorial.md:69; docs/tutorial.md:76; src/config.js:352; src/config.js:353; src/config.js:363; src/config.js:412,,
p2-recheck-002,110,P2,30,404,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; OAuth signal found; Cloudflare/human verification signal found; 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,openclaw.ai,unknown,unknown,missing_domain,needs_manual_review,https://openclaw.ai/,openclaw.ai,5,README.md; README.zh.md; docs/guide.md,README.md:11; README.md:212; README.zh.md:11; README.zh.md:213; docs/guide.md:224,,
p2-recheck-002,111,P2,27,361,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,metric-converter.net,unknown,unknown,missing_domain,needs_manual_review,https://metric-converter.net/,metric-converter.net,2,CLAUDE.md,CLAUDE.md:27; CLAUDE.md:34,,
p2-recheck-002,112,P2,27,396,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; directory/listing marketplace text signal found,read_only_evidence,,nodejs.org,unknown,unknown,missing_domain,needs_manual_review,https://nodejs.org/,nodejs.org,2,docs/guide.md,docs/guide.md:17; docs/guide.md:83,,
p2-recheck-002,113,P2,27,499,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,startup88.com,unknown,unknown,missing_domain,needs_manual_review,https://startup88.com/,startup88.com,2,src/sites/startup88.js,src/sites/startup88.js:19; src/sites/startup88.js:9,,
p2-recheck-002,114,P2,26,57,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 1 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,abracomex.org,unknown,unknown,missing_domain,needs_manual_review,https://abracomex.org/aula-inaugural-graduacao-servicos-juridicos-online,abracomex.org,1,resources/backlink-resources.json,resources/backlink-resources.json:2446,,
p2-recheck-002,115,P2,26,58,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,accounts.google.com,unknown,unknown,missing_domain,needs_manual_review,https://accounts.google.com/,accounts.google.com,1,docs/guide.md,docs/guide.md:261,,
p2-recheck-002,116,P2,26,89,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,anspblog.org,unknown,unknown,missing_domain,needs_manual_review,https://www.anspblog.org/fin-to-limb-to-art,anspblog.org,1,resources/backlink-resources.json,resources/backlink-resources.json:2259,,
p2-recheck-002,117,P2,26,93,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,api.indexnow.org,unknown,unknown,missing_domain,needs_manual_review,https://api.indexnow.org/indexnow,api.indexnow.org,1,src/indexnow.js,src/indexnow.js:13,,
p2-recheck-002,118,P2,26,97,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,arlindovsky.net,unknown,unknown,missing_domain,needs_manual_review,https://www.arlindovsky.net/2022/06/calendarizacao-da-mobilidade-por-doenca,arlindovsky.net,1,resources/backlink-resources.json,resources/backlink-resources.json:862,,
p2-recheck-002,119,P2,26,98,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,arlindovsky.net,unknown,unknown,missing_domain,needs_manual_review,https://www.arlindovsky.net/2024/05/e-depois-de-abril-paulo-prudencio,arlindovsky.net,1,resources/backlink-resources.json,resources/backlink-resources.json:1148,,
p2-recheck-002,120,P2,26,102,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,athomeinthefuture.com,unknown,unknown,missing_domain,needs_manual_review,https://athomeinthefuture.com/2022/03/design-decorate-perfect-backyard,athomeinthefuture.com,1,resources/backlink-resources.json,resources/backlink-resources.json:92,,
p2-recheck-002,121,P2,26,107,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; 5 form(s), 24 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,bakerella.com,unknown,unknown,missing_domain,needs_manual_review,https://www.bakerella.com/16-sweet-easter-treats,bakerella.com,1,resources/backlink-resources.json,resources/backlink-resources.json:972,,
p2-recheck-002,122,P2,26,108,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; 5 form(s), 24 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,bakerella.com,unknown,unknown,missing_domain,needs_manual_review,https://www.bakerella.com/sweets-for-the-season,bakerella.com,1,resources/backlink-resources.json,resources/backlink-resources.json:257,,
p2-recheck-002,123,P2,26,109,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 6 form(s), 24 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,bakerella.com,unknown,unknown,missing_domain,needs_manual_review,https://www.bakerella.com/yummy-mummy-snack-cakes,bakerella.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1335,,
p2-recheck-002,124,P2,26,110,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,bakersroyale.com,unknown,unknown,missing_domain,needs_manual_review,https://bakersroyale.com/chocolate-banana-bread-muffins-stuffed-with-reeses-peanut-butter-cup,bakersroyale.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2281,,
p2-recheck-002,125,P2,26,112,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,bangshift.com,unknown,unknown,missing_domain,needs_manual_review,https://bangshift.com/bangshift1320/baby-gators-photos-nhra-divisional-sportsman-drag-racing-action-shots,bangshift.com,1,resources/backlink-resources.json,resources/backlink-resources.json:928,,
p2-recheck-002,126,P2,26,113,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 4 form(s), 18 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,beautythroughimperfection.com,unknown,unknown,missing_domain,needs_manual_review,https://www.beautythroughimperfection.com/reindeer-donuts,beautythroughimperfection.com,1,resources/backlink-resources.json,resources/backlink-resources.json:334,,
p2-recheck-002,127,P2,26,118,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,betterreading.com.au,unknown,unknown,missing_domain,needs_manual_review,https://www.betterreading.com.au/news/awards/breaking-news-announcing-the-2023-better-reading-top-100,betterreading.com.au,1,resources/backlink-resources.json,resources/backlink-resources.json:950,,
p2-recheck-002,128,P2,26,119,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,betterreading.com.au,unknown,unknown,missing_domain,needs_manual_review,https://www.betterreading.com.au/news/book-life/wine-coffee-tea-what-do-you-drink-while-youre-reading,betterreading.com.au,1,resources/backlink-resources.json,resources/backlink-resources.json:2479,,
p2-recheck-002,129,P2,26,120,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,bevcooks.com,unknown,unknown,missing_domain,needs_manual_review,https://bevcooks.com/2019/06/creamy-chicken-and-asparagus-casserole,bevcooks.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1390,,
p2-recheck-002,130,P2,26,121,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 15 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,bevcooks.com,unknown,unknown,missing_domain,needs_manual_review,https://bevcooks.com/2024/08/homemade-ricotta,bevcooks.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2248,,
p2-recheck-002,131,P2,26,123,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,bing.com,unknown,unknown,missing_domain,needs_manual_review,https://www.bing.com/indexnow,bing.com,1,src/indexnow.js,src/indexnow.js:14,,
p2-recheck-002,132,P2,26,128,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,blafusel.de,unknown,unknown,missing_domain,needs_manual_review,https://www.blafusel.de/phpbb/memberlist.php?mode=viewprofile&u=8625,blafusel.de,1,resources/backlink-resources.json,resources/backlink-resources.json:1742,,
p2-recheck-002,133,P2,26,129,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 12 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blankitinerary.com,unknown,unknown,missing_domain,needs_manual_review,https://blankitinerary.com/santana-fall.html,blankitinerary.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1522,,
p2-recheck-002,134,P2,26,130,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,blend4web.com,unknown,unknown,missing_domain,needs_manual_review,https://www.blend4web.com/ru/forums/users/alexreynolds/posts,blend4web.com,1,resources/backlink-resources.json,resources/backlink-resources.json:422,,
p2-recheck-002,135,P2,26,131,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,blog.bmtmicro.com,unknown,unknown,missing_domain,needs_manual_review,https://blog.bmtmicro.com/4449-2,blog.bmtmicro.com,1,resources/backlink-resources.json,resources/backlink-resources.json:620,,
p2-recheck-002,136,P2,26,132,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,blog.goaffpro.com,unknown,unknown,missing_domain,needs_manual_review,https://blog.goaffpro.com/mastering-affiliate-product-reviews-a-step-by-step-guide-for-engaging-content-and-conversions,blog.goaffpro.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2391,,
p2-recheck-002,137,P2,26,133,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blog.metastock.com,unknown,unknown,missing_domain,needs_manual_review,https://blog.metastock.com/2024/08/mastering-ichimoku-method-jeff-gibby.html,blog.metastock.com,1,resources/backlink-resources.json,resources/backlink-resources.json:235,,
p2-recheck-002,138,P2,26,134,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blog.myesr.org,unknown,unknown,missing_domain,needs_manual_review,https://blog.myesr.org/espanol/los-casos-de-dr-pepe-caso-de-torax-12,blog.myesr.org,1,resources/backlink-resources.json,resources/backlink-resources.json:829,,
p2-recheck-002,139,P2,26,135,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; 2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blog.myesr.org,unknown,unknown,missing_domain,needs_manual_review,https://blog.myesr.org/espanol/los-casos-de-dr-pepe-caso-de-torax-14,blog.myesr.org,1,resources/backlink-resources.json,resources/backlink-resources.json:1698,,
p2-recheck-002,140,P2,26,136,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 8 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blog.organicfood.vn,unknown,unknown,missing_domain,needs_manual_review,https://blog.organicfood.vn/thoi-gian-ngam-cac-loai-hat-la-bao-lau-tai-sao-phai-ngam-hat,blog.organicfood.vn,1,resources/backlink-resources.json,resources/backlink-resources.json:1885,,
p2-recheck-002,141,P2,26,137,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blog.pianetamamma.it,unknown,unknown,missing_domain,needs_manual_review,https://blog.pianetamamma.it/amoredimamma/polpette-di-prosciutto-cotto-e-ricotta-al-forno,blog.pianetamamma.it,1,resources/backlink-resources.json,resources/backlink-resources.json:1060,,
p2-recheck-002,142,P2,26,138,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blog.prusa3d.com,unknown,unknown,missing_domain,needs_manual_review,https://blog.prusa3d.com/make-it-fly-contest-winners_77429,blog.prusa3d.com,1,resources/backlink-resources.json,resources/backlink-resources.json:499,,
p2-recheck-002,143,P2,26,139,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,blog.setlist.fm,unknown,unknown,missing_domain,needs_manual_review,http://blog.setlist.fm/2009/03/setlistfm-hits-blogosphere.html,blog.setlist.fm,1,resources/backlink-resources.json,resources/backlink-resources.json:1313,,
p2-recheck-002,144,P2,26,140,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; directory/listing marketplace text signal found,read_only_evidence,,blog.tallmenshoes.com,unknown,unknown,missing_domain,needs_manual_review,https://blog.tallmenshoes.com/2018/10/5-ways-to-elevate-your-fashion.html,blog.tallmenshoes.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1929,,
p2-recheck-002,145,P2,26,141,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; 1 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blog.thefirestore.com,unknown,unknown,missing_domain,needs_manual_review,http://blog.thefirestore.com/2017/06/aztek-kit-strong-versatile-reliable.html,blog.thefirestore.com,1,resources/backlink-resources.json,resources/backlink-resources.json:433,,
p2-recheck-002,146,P2,26,144,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 12 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blogg.ng.se,unknown,unknown,missing_domain,needs_manual_review,https://blogg.ng.se/michael-gill/2016/01/jag-och-dottern-oppnar-star-wars-lador,blogg.ng.se,1,resources/backlink-resources.json,resources/backlink-resources.json:323,,
p2-recheck-002,147,P2,26,145,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; 1 form(s), 10 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blogg.ng.se,unknown,unknown,missing_domain,needs_manual_review,https://blogg.ng.se/paparazzibloggen/2021/03/exklusiv-forhandslyssning-av-david-bowies-dotters-nya-musik,blogg.ng.se,1,resources/backlink-resources.json,resources/backlink-resources.json:774,,
