batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls
p2-reclass-005,1,P2,37,3,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,2findlocal.com,unknown,unknown,missing_domain,needs_manual_review,https://www.2findlocal.com/,2findlocal.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 142:url; directory-submissions-external-links.md:144,,
p2-reclass-005,69,P2,37,540,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,trustmrr.com,unknown,unknown,missing_domain,needs_manual_review,https://trustmrr.com/,trustmrr.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 133:url; directory-submissions-external-links.md:135,,
p2-reclass-005,70,P2,37,542,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,tumblr.com,unknown,unknown,missing_domain,needs_manual_review,https://www.tumblr.com/,tumblr.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 257:url; directory-submissions-external-links.md:259,,
p2-reclass-005,71,P2,37,543,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,tupalo.com,unknown,unknown,missing_domain,needs_manual_review,https://tupalo.com/,tupalo.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 134:url; directory-submissions-external-links.md:136,,
p2-reclass-005,72,P2,37,552,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,webmasterworld.com,unknown,unknown,missing_domain,needs_manual_review,https://www.webmasterworld.com/,webmasterworld.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 260:url; directory-submissions-external-links.md:262,,
p2-reclass-005,73,P2,37,557,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,wellness.com,unknown,unknown,missing_domain,needs_manual_review,https://www.wellness.com/,wellness.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 263:url; directory-submissions-external-links.md:265,,
p2-reclass-005,74,P2,37,558,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,whatlaunchedtoday.com,unknown,unknown,missing_domain,needs_manual_review,https://whatlaunchedtoday.com/,whatlaunchedtoday.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 138:url; directory-submissions-external-links.md:140,,
p2-reclass-005,75,P2,37,560,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,where2go.com,unknown,unknown,missing_domain,needs_manual_review,https://www.where2go.com/,where2go.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 264:url; directory-submissions-external-links.md:266,,
p2-reclass-005,76,P2,35,571,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,your-product.com,unknown,unknown,missing_domain,needs_manual_review,https://your-product.com/,your-product.com,13,README.md; README.zh.md; docs/guide.md; docs/skill.md; docs/tutorial.md; src/config.js,README.md:44; README.md:55; README.zh.md:44; README.zh.md:55; docs/guide.md:107; docs/guide.md:114; docs/skill.md:15; docs/tutorial.md:69; docs/tutorial.md:76; src/config.js:352; src/config.js:353; src/config.js:363; src/config.js:412,,
p2-reclass-005,77,P2,27,361,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,metric-converter.net,unknown,unknown,missing_domain,needs_manual_review,https://metric-converter.net/,metric-converter.net,2,CLAUDE.md,CLAUDE.md:27; CLAUDE.md:34,,
p2-reclass-005,78,P2,27,499,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,startup88.com,unknown,unknown,missing_domain,needs_manual_review,https://startup88.com/,startup88.com,2,src/sites/startup88.js,src/sites/startup88.js:19; src/sites/startup88.js:9,,
p2-reclass-005,79,P2,26,58,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,accounts.google.com,unknown,unknown,missing_domain,needs_manual_review,https://accounts.google.com/,accounts.google.com,1,docs/guide.md,docs/guide.md:261,,
p2-reclass-005,80,P2,26,89,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,anspblog.org,unknown,unknown,missing_domain,needs_manual_review,https://www.anspblog.org/fin-to-limb-to-art,anspblog.org,1,resources/backlink-resources.json,resources/backlink-resources.json:2259,,
p2-reclass-005,81,P2,26,93,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,api.indexnow.org,unknown,unknown,missing_domain,needs_manual_review,https://api.indexnow.org/indexnow,api.indexnow.org,1,src/indexnow.js,src/indexnow.js:13,,
p2-reclass-005,82,P2,26,97,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2022/06/calendarizacao-da-mobilidade-por-doenca) looks like a source article, profile, forum, comment, or issue page; evidence: CAPTCHA signal found; 6 form(s), 32 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,arlindovsky.net,unknown,unknown,missing_domain,needs_manual_review,https://www.arlindovsky.net/2022/06/calendarizacao-da-mobilidade-por-doenca,arlindovsky.net,1,resources/backlink-resources.json,resources/backlink-resources.json:862,,
p2-reclass-005,83,P2,26,98,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2024/05/e-depois-de-abril-paulo-prudencio) looks like a source article, profile, forum, comment, or issue page; evidence: CAPTCHA signal found; 6 form(s), 32 input/select/textarea fields; submit/add/list/publish button text signal found",read_only_evidence,,arlindovsky.net,unknown,unknown,missing_domain,needs_manual_review,https://www.arlindovsky.net/2024/05/e-depois-de-abril-paulo-prudencio,arlindovsky.net,1,resources/backlink-resources.json,resources/backlink-resources.json:1148,,
p2-reclass-005,84,P2,26,110,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,bakersroyale.com,unknown,unknown,missing_domain,needs_manual_review,https://bakersroyale.com/chocolate-banana-bread-muffins-stuffed-with-reeses-peanut-butter-cup,bakersroyale.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2281,,
p2-reclass-005,85,P2,26,112,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,bangshift.com,unknown,unknown,missing_domain,needs_manual_review,https://bangshift.com/bangshift1320/baby-gators-photos-nhra-divisional-sportsman-drag-racing-action-shots,bangshift.com,1,resources/backlink-resources.json,resources/backlink-resources.json:928,,
p2-reclass-005,86,P2,26,118,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/news/awards/breaking-news-announcing-the-2023-better-reading-top-100) looks like a source article, profile, forum, comment, or issue page; evidence: This operation was aborted",read_only_evidence,,betterreading.com.au,unknown,unknown,missing_domain,needs_manual_review,https://www.betterreading.com.au/news/awards/breaking-news-announcing-the-2023-better-reading-top-100,betterreading.com.au,1,resources/backlink-resources.json,resources/backlink-resources.json:950,,
p2-reclass-005,87,P2,26,119,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/news/book-life/wine-coffee-tea-what-do-you-drink-while-youre-reading) looks like a source article, profile, forum, comment, or issue page; evidence: This operation was aborted",read_only_evidence,,betterreading.com.au,unknown,unknown,missing_domain,needs_manual_review,https://www.betterreading.com.au/news/book-life/wine-coffee-tea-what-do-you-drink-while-youre-reading,betterreading.com.au,1,resources/backlink-resources.json,resources/backlink-resources.json:2479,,
p2-reclass-005,88,P2,26,120,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2019/06/creamy-chicken-and-asparagus-casserole) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; CAPTCHA signal found; 3 form(s), 15 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,bevcooks.com,unknown,unknown,missing_domain,needs_manual_review,https://bevcooks.com/2019/06/creamy-chicken-and-asparagus-casserole,bevcooks.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1390,,
p2-reclass-005,89,P2,26,123,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,bing.com,unknown,unknown,missing_domain,needs_manual_review,https://www.bing.com/indexnow,bing.com,1,src/indexnow.js,src/indexnow.js:14,,
p2-reclass-005,90,P2,26,128,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/phpbb/memberlist.php) looks like a source article, profile, forum, comment, or issue page; evidence: 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found",read_only_evidence,,blafusel.de,unknown,unknown,missing_domain,needs_manual_review,https://www.blafusel.de/phpbb/memberlist.php?mode=viewprofile&u=8625,blafusel.de,1,resources/backlink-resources.json,resources/backlink-resources.json:1742,,
p2-reclass-005,91,P2,26,130,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/ru/forums/users/alexreynolds/posts) looks like a source article, profile, forum, comment, or issue page; evidence: 4 form(s), 14 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blend4web.com,unknown,unknown,missing_domain,needs_manual_review,https://www.blend4web.com/ru/forums/users/alexreynolds/posts,blend4web.com,1,resources/backlink-resources.json,resources/backlink-resources.json:422,,
p2-reclass-005,92,P2,26,131,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; host/path (blog.bmtmicro.com/4449-2) looks like a blog/news content page, not a directory; evidence: CAPTCHA signal found; 3 form(s), 16 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blog.bmtmicro.com,unknown,unknown,missing_domain,needs_manual_review,https://blog.bmtmicro.com/4449-2,blog.bmtmicro.com,1,resources/backlink-resources.json,resources/backlink-resources.json:620,,
p2-reclass-005,93,P2,26,132,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; host/path (blog.goaffpro.com/mastering-affiliate-product-reviews-a-step-by-step-guide-for-engaging-content-and-conversions) looks like a blog/news content page, not a directory; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 12 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,blog.goaffpro.com,unknown,unknown,missing_domain,needs_manual_review,https://blog.goaffpro.com/mastering-affiliate-product-reviews-a-step-by-step-guide-for-engaging-content-and-conversions,blog.goaffpro.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2391,,
p2-reclass-005,94,P2,26,139,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2009/03/setlistfm-hits-blogosphere.html) looks like a source article, profile, forum, comment, or issue page; evidence: fetch failed",read_only_evidence,,blog.setlist.fm,unknown,unknown,missing_domain,needs_manual_review,http://blog.setlist.fm/2009/03/setlistfm-hits-blogosphere.html,blog.setlist.fm,1,resources/backlink-resources.json,resources/backlink-resources.json:1313,,
p2-reclass-005,95,P2,26,161,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,brownbagteacher.com,unknown,unknown,missing_domain,needs_manual_review,https://brownbagteacher.com/what-im-reading,brownbagteacher.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1434,,
p2-reclass-005,96,P2,26,178,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,career.tu-sofia.bg,unknown,unknown,missing_domain,needs_manual_review,https://career.tu-sofia.bg/employer/geometry-dash-subzero,career.tu-sofia.bg,1,resources/backlink-resources.json,resources/backlink-resources.json:587,,
p2-reclass-005,97,P2,26,179,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,cartoonresearch.com,unknown,unknown,missing_domain,needs_manual_review,https://cartoonresearch.com/index.php/forgotten-anime-57-kirara-2000,cartoonresearch.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1632,,
p2-reclass-005,98,P2,26,187,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,cinescopia.com,unknown,unknown,missing_domain,needs_manual_review,https://cinescopia.com/las-10-mejores-peliculas-de-casey-affleck/2024/08,cinescopia.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1247,,
p2-reclass-005,99,P2,26,207,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,demilked.com,unknown,unknown,missing_domain,needs_manual_review,https://www.demilked.com/just-a-girl,demilked.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1401,,
p2-reclass-005,100,P2,26,253,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fitlivingeats.com,unknown,unknown,missing_domain,needs_manual_review,https://www.fitlivingeats.com/7-easy-everyday-gluten-free-swaps,fitlivingeats.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1214,,
p2-reclass-005,101,P2,26,276,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,ginjfo.com,unknown,unknown,missing_domain,needs_manual_review,https://www.ginjfo.com/actualites/logiciels/jeux-video-logiciels/les-sims-4-fetent-leur-25e-anniversaire-avec-du-nouveau-contenu-massif-20250227,ginjfo.com,1,resources/backlink-resources.json,resources/backlink-resources.json:983,,
p2-reclass-005,102,P2,26,287,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,gizlogic.com,unknown,unknown,missing_domain,needs_manual_review,https://www.gizlogic.com/android-auto-8-4-lanzamiento,gizlogic.com,1,resources/backlink-resources.json,resources/backlink-resources.json:147,,
p2-reclass-005,103,P2,26,291,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,godchild.keenspot.com,unknown,unknown,missing_domain,needs_manual_review,http://godchild.keenspot.com/comic/evolution-of-maggie,godchild.keenspot.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1544,,
p2-reclass-005,104,P2,26,299,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,happyhealthymama.com,unknown,unknown,missing_domain,needs_manual_review,https://happyhealthymama.com/air-fryer-apples-healthy.html,happyhealthymama.com,1,resources/backlink-resources.json,resources/backlink-resources.json:565,,
p2-reclass-005,105,P2,26,315,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,iotwreport.com,unknown,unknown,missing_domain,needs_manual_review,https://iotwreport.com/letitia-james-indicted-for-banking-fraud,iotwreport.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2424,,
p2-reclass-005,106,P2,26,320,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,joaniesimon.com,unknown,unknown,missing_domain,needs_manual_review,https://joaniesimon.com/94f737822923f4567e1a7ce9681e5b9a-2,joaniesimon.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1357,,
p2-reclass-005,107,P2,26,321,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,joaniesimon.com,unknown,unknown,missing_domain,needs_manual_review,https://joaniesimon.com/grilled-lemon-garlic-potato-kabobs/grilled-potato-kabobs-with-lemon-and-garlic,joaniesimon.com,1,resources/backlink-resources.json,resources/backlink-resources.json:191,,
p2-reclass-005,108,P2,26,327,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL query (?mode=comment&no=97) looks like a comment page, not a product directory; evidence: fetch failed",read_only_evidence,,kcn.ne.jp,unknown,unknown,missing_domain,needs_manual_review,http://www.kcn.ne.jp/~gorosan/cgi-bin/diarypro/diary.cgi?mode=comment&no=97,kcn.ne.jp,1,resources/backlink-resources.json,resources/backlink-resources.json:1687,,
p2-reclass-005,109,P2,26,328,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL query (?mode=comment&no=224) looks like a comment page, not a product directory; evidence: 1 form(s), 16 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,kt.rim.or.jp,unknown,unknown,missing_domain,needs_manual_review,http://www.kt.rim.or.jp/~youie/cgi-bin/nanmeri/nanmeri.cgi?mode=comment&no=224,kt.rim.or.jp,1,resources/backlink-resources.json,resources/backlink-resources.json:598,,
p2-reclass-005,110,P2,26,329,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL query (?mode=comment&no=239) looks like a comment page, not a product directory; evidence: 1 form(s), 16 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,kt.rim.or.jp,unknown,unknown,missing_domain,needs_manual_review,http://www.kt.rim.or.jp/~youie/cgi-bin/nanmeri/nanmeri.cgi?mode=comment&no=239,kt.rim.or.jp,1,resources/backlink-resources.json,resources/backlink-resources.json:1588,,
p2-reclass-005,111,P2,26,330,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,labsk.net,unknown,unknown,missing_domain,needs_manual_review,https://labsk.net/index.php?action=profile%3Bu%3D50620,labsk.net,1,resources/backlink-resources.json,resources/backlink-resources.json:1291,,
p2-reclass-005,112,P2,26,342,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,loveandmarriageblog.com,unknown,unknown,missing_domain,needs_manual_review,https://loveandmarriageblog.com/beach-water-cocktail,loveandmarriageblog.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2017,,
p2-reclass-005,113,P2,26,359,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,mastodon.social,unknown,unknown,missing_domain,needs_manual_review,https://mastodon.social/@rstevens/112532171747034727,mastodon.social,1,resources/backlink-resources.json,resources/backlink-resources.json:301,,
p2-reclass-005,114,P2,26,367,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,moonsoap.com,unknown,unknown,missing_domain,needs_manual_review,https://www.moonsoap.com/hpgen/HPB/entries/8.html,moonsoap.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2171,,
p2-reclass-005,115,P2,26,379,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,nasze-lasie-pl.sugester.pl,unknown,unknown,missing_domain,needs_manual_review,https://nasze-lasie-pl.sugester.pl/167783170-ChatGPT-in-Spain-Revolutionizing-Communication-and-AI-Interaction?order=popular&page=2,nasze-lasie-pl.sugester.pl,1,resources/backlink-resources.json,resources/backlink-resources.json:906,,
p2-reclass-005,116,P2,26,380,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,nasze-lasie-pl.sugester.pl,unknown,unknown,missing_domain,needs_manual_review,https://nasze-lasie-pl.sugester.pl/18132-o-stronie-wiadomosci-na-glownej-itp?order=popular,nasze-lasie-pl.sugester.pl,1,resources/backlink-resources.json,resources/backlink-resources.json:312,,
p2-reclass-005,117,P2,26,409,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,papertraildesign.com,unknown,unknown,missing_domain,needs_manual_review,https://www.papertraildesign.com/football-water-bottle-labels-free-printable,papertraildesign.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1797,,
p2-reclass-005,118,P2,26,412,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,patisserie-okumoto.com,unknown,unknown,missing_domain,needs_manual_review,https://www.patisserie-okumoto.com/hpgen/HPB/entries/1.html?https%3A%2F%2Ffuhrerschein-eu.com%2F=,patisserie-okumoto.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2402,,
p2-reclass-005,119,P2,26,418,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,pharmahub.org,unknown,unknown,missing_domain,needs_manual_review,https://pharmahub.org/kb/registration/login2,pharmahub.org,1,resources/backlink-resources.json,resources/backlink-resources.json:444,,
p2-reclass-005,120,P2,26,419,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,pinkcaddytravelogue.com,unknown,unknown,missing_domain,needs_manual_review,https://www.pinkcaddytravelogue.com/7-day-iceland-itinerary,pinkcaddytravelogue.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1412,,
p2-reclass-005,121,P2,26,457,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,ru.esosedi.org,unknown,unknown,missing_domain,needs_manual_review,https://ru.esosedi.org/RU/BA/8564043/ust_saldyibash,ru.esosedi.org,1,resources/backlink-resources.json,resources/backlink-resources.json:114,,
p2-reclass-005,122,P2,26,530,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,threewood.jp,unknown,unknown,missing_domain,needs_manual_review,https://threewood.jp/hpgen/HPB/entries/25.html,threewood.jp,1,resources/backlink-resources.json,resources/backlink-resources.json:1665,,
p2-reclass-005,123,P2,26,568,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,yandex.com,unknown,unknown,missing_domain,needs_manual_review,https://yandex.com/indexnow,yandex.com,1,src/indexnow.js,src/indexnow.js:15,,
p2-reclass-005,124,P2,26,573,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,yourcupofcake.com,unknown,unknown,missing_domain,needs_manual_review,https://www.yourcupofcake.com/almond-banana-bread,yourcupofcake.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2226,,
p2-reclass-005,125,P2,26,574,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,yourcupofcake.com,unknown,unknown,missing_domain,needs_manual_review,https://www.yourcupofcake.com/banana-bread-coffee-cake,yourcupofcake.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1082,,
p2-reclass-005,126,P2,26,575,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,yourcupofcake.com,unknown,unknown,missing_domain,needs_manual_review,https://www.yourcupofcake.com/candy-cane-muddy-buddies,yourcupofcake.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1280,,
p2-reclass-005,127,P2,26,576,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,yourcupofcake.com,unknown,unknown,missing_domain,needs_manual_review,https://www.yourcupofcake.com/cinnamon-toast-crunch-cupcakes,yourcupofcake.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2182,,
p2-reclass-005,128,P2,26,577,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,yourcupofcake.com,unknown,unknown,missing_domain,needs_manual_review,https://www.yourcupofcake.com/easy-to-make-snowman-cupcakes,yourcupofcake.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1962,,
